epoch;acc;loss;val_acc;val_loss
48;0.9333333373069763;0.2111827053129673;0.7199999988079071;0.9728607267141343
49;0.9292929341094662;0.19195247923183922;0.7699999928474426;0.8448970008641481
50;0.9360269398400278;0.1359001004861461;0.8599999904632568;0.5700625121593476
51;0.9533333361148835;0.1409497894346714;0.8899999856948853;0.5042375847697258
52;0.9191919246105232;0.27379010075402227;0.7300000071525574;1.037154273688793
53;0.8619528701811126;0.45012536434212114;0.799999988079071;0.8024463593959809
54;0.9233333379030227;0.2245309991762042;0.8399999916553498;0.7449330769479274
55;0.9200000047683716;0.2842887729406357;0.8600000023841858;0.4259025685489178
56;0.898989903806436;0.2507872245641369;0.8999999821186065;0.4826671779155731
57;0.9191919240084562;0.19746871079986145;0.8499999940395355;0.597632359713316
58;0.9233333379030227;0.2392734570428729;0.8899999916553497;0.45436641089618207
59;0.9217687127541523;0.17110279145441493;0.9099999904632569;0.41818183071445675
60;0.9333333373069763;0.19732323717325925;0.7200000047683716;1.076306974887848
61;0.946666669845581;0.18538823076523842;0.7700000047683716;0.7755465127527714
62;0.9285714322206925;0.23532555634345936;0.7599999964237213;0.9297820203006267
63;0.9066666722297668;0.2275691879913211;0.7699999988079071;0.8591319590806961
64;0.9191919240084562;0.23358761839982536;0.7799999982118606;0.8120146960020065
65;0.946666669845581;0.17662915093824266;0.7699999988079071;0.6761253345757723
66;0.9057239107411317;0.23372572233354805;0.9099999964237213;0.2944453537464142
67;0.9200000047683716;0.22825773041695357;0.8000000059604645;0.7166640318930149
68;0.9427609467747236;0.18052786893465303;0.7200000047683716;0.9456017881631851
69;0.9600000023841858;0.12174776010215282;0.9099999964237213;0.2105142308399081
70;0.9360269398400278;0.1827196932839926;0.8499999880790711;0.6595929451286793
71;0.9433333367109299;0.1669057071208954;0.8799999833106995;0.433655471354723
72;0.9353741541200754;0.17368895672641846;0.8599999904632568;0.3760460641235113
73;0.9233333379030227;0.24257971299812198;0.799999988079071;0.8093583881855011
74;0.9663299683368567;0.08321144249327857;0.8799999952316284;0.4561840374954045
75;0.9500000029802322;0.11869859849102796;0.9099999904632569;0.2460987266153097
76;0.9393939418022079;0.14873295673404377;0.8099999964237213;0.6772042298689485
77;0.9225589259706363;0.2449508055743545;0.8199999988079071;0.670136605668813
78;0.9566666692495346;0.16294150941539556;0.8800000011920929;0.3758103772997856
79;0.9500000029802322;0.184780864068307;0.8299999892711639;0.5389346510171891
80;0.9225589271747705;0.19405146595090628;0.8099999964237213;0.6411444984376431
81;0.9400000035762787;0.16464136904105545;0.8499999940395355;0.6560872504487634
82;0.965986396585192;0.10149024037302148;0.8499999880790711;0.5070523094385863
83;0.9833333343267441;0.0920962035190314;0.7200000047683716;1.0206292524933815
84;0.9500000029802322;0.1395955886808224;0.8599999845027924;0.5036100164055825
85;0.9494949531073522;0.1375796247480644;0.8299999952316284;0.654075295291841
86;0.9366666704416275;0.17586675169877708;0.8499999940395355;0.6532960638403893
87;0.9292929341094662;0.20726033129889254;0.9099999904632569;0.30620940155349674
88;0.949494952505285;0.16441568450983426;0.8699999988079071;0.478542697802186
89;0.9461279481348365;0.16870719036369614;0.8299999952316284;0.6045610535889864
90;0.9461279493389707;0.1328578395110489;0.7899999886751174;0.883503583073616
91;0.9333333373069763;0.1662201414583251;0.6900000035762787;1.367159150657244
92;0.9259259303410848;0.17560655762902413;0.9299999892711639;0.23178551744204015
93;0.9400000035762787;0.12792100212536753;0.8699999868869781;0.48927381057292224
94;0.9533333361148835;0.11830891957506537;0.8999999821186065;0.35046792700886725
95;0.9629629657726095;0.14769331384638343;0.9399999976158142;0.21343928910791873
96;0.9366666704416275;0.15485184231074528;0.8999999821186065;0.3680884759873152
97;0.9625850374601326;0.10492181139332908;0.8399999916553498;0.5595860905945301
98;0.9366666704416275;0.17304627373814582;0.879999989271164;0.48067284636199475
99;0.9663299689389239;0.12327469096547275;0.6800000071525574;1.4025620490312576
100;0.9500000029802322;0.1715263441670686;0.7399999976158143;1.753358918428421
101;0.9333333373069763;0.2563280961010605;0.7999999940395355;0.9081070065498352
102;0.9528619562736665;0.1843243372259718;0.8300000011920929;0.5676111897453666
103;0.9124579182778946;0.2117381881913076;0.8299999892711639;0.5492702290415764
104;0.9461279493389707;0.15234516913805043;0.9199999868869781;0.36562048494815824
105;0.9600000023841858;0.11603395733982325;0.9099999904632569;0.3220300257205963
106;0.9461279493389707;0.11972553121170612;0.949999988079071;0.13467894848436118
107;0.9766666680574417;0.06575713223428466;0.7900000035762786;1.1336948066949843
108;0.9629629651705424;0.14182444853764592;0.8199999868869782;1.1103819608688354
109;0.946666669845581;0.1889293814310804;0.8799999952316284;0.5033266099169851
110;0.9427609467747236;0.1560371862512759;0.9299999833106994;0.22231364566832781
111;0.9427609461726565;0.17274400220732344;0.9199999928474426;0.3477893196046352
112;0.9600000023841858;0.11649763039313257;0.9599999904632568;0.2285468949470669
113;0.9663299683368567;0.0886773179247599;0.879999989271164;0.6919987927656621
114;0.9333333373069763;0.18674380655866116;0.899999988079071;0.36567162033170464
115;0.9393939418022079;0.15623959368377022;0.879999989271164;0.5190992406569421
116;0.949494952505285;0.16068770299486893;0.9299999892711639;0.19950667899101973
117;0.9366666704416275;0.18654281413182616;0.7999999940395355;0.7208280056715012
118;0.9528619556715994;0.13708959766334355;0.9399999856948853;0.20008334377780557
119;0.9528619556715994;0.10929602602346226;0.879999989271164;0.45721043813973666
120;0.9566666692495346;0.12179702047724277;0.8499999940395355;0.5495871996507049
121;0.9566666692495346;0.15832806718535722;0.8299999892711639;0.346126152575016
122;0.9865319873347427;0.07452476309668837;0.8299999952316284;0.4132992070983164
123;0.969696971503171;0.09696629495275291;0.9299999952316285;0.17745727952569723
124;0.9528619562736665;0.13701406081743311;0.949999988079071;0.14250302202999593
125;0.9433333367109299;0.1316122151678428;0.9699999928474426;0.1440411539748311
126;0.9360269392379607;0.15650448093256641;0.8299999892711639;0.5682913040742278
127;0.9600000023841858;0.1449326930101961;0.8899999856948853;0.351391245611012
128;0.949494952505285;0.12551314734872618;0.9199999868869781;0.25732542844489215
129;0.949494952505285;0.1701430460588649;0.7;0.952316090464592
130;0.9500000029802322;0.13092825413914397;0.8499999880790711;0.5515963438898325
131;0.9663299683368567;0.07120693740293835;0.8499999880790711;0.7027574956417084
132;0.9700000017881394;0.08568909511668607;0.7599999964237213;1.2643774688243865
133;0.9557823155607496;0.1167950423966561;0.9299999892711639;0.21448358856141567
134;0.946666669845581;0.17492999080568553;0.879999989271164;0.4753915049135685
135;0.9433333367109299;0.12036283267661929;0.7799999952316284;0.8339639455080032
136;0.949494952505285;0.1274551352852899;0.899999988079071;0.33441992511507124
137;0.9600000023841858;0.11099233999848365;0.9099999904632569;0.18270920291543008
138;0.9562289588379137;0.18170635048488173;0.9399999916553498;0.21699317349120975
139;0.9300000041723251;0.1457533437758684;0.7699999988079071;0.8752764672040939
140;0.955782314952539;0.1461259343338256;0.8999999940395356;0.3991969769820571
141;0.9366666704416275;0.1659864001267124;0.9099999904632569;0.43521048631519077
142;0.959595962004228;0.12773381771679704;0.8699999868869781;0.4289953775703907
143;0.9866666674613953;0.046388426586054264;0.9099999964237213;0.3480659850873053
144;0.9663299683368567;0.1268637926632896;0.9099999845027924;0.37964634369127453
145;0.9666666686534882;0.09818331780770677;0.8899999856948853;0.37904436364769933
146;0.9663299689389239;0.14934544100642505;0.9199999928474426;0.20222661308944226
147;0.9730639746694854;0.0784598757545793;0.9399999916553498;0.2548532015644014
148;0.9633333355188369;0.10256379338679836;0.899999988079071;0.32083877045661213
149;0.9663299683368567;0.11657154005176078;0.8899999916553497;0.33772205002605915
150;0.9663299683368567;0.09313615629534153;0.8399999916553498;0.46338443118147554
151;0.9600000023841858;0.16296466154744849;0.899999988079071;0.34396922700107097
152;0.9562289588379137;0.143188204377598;0.9299999892711639;0.2775076230987906
153;0.9633333355188369;0.09307223646901548;0.949999988079071;0.2143267421226483
154;0.959595962004228;0.11652416132409314;0.8699999868869781;0.4664480224251747
155;0.9663299683368567;0.11349717132521397;0.9699999928474426;0.1035510337096639
156;0.9733333349227905;0.08446857624221593;0.9199999928474426;0.16189379906281828
157;0.9764309778357997;0.06853005247228224;0.8699999868869781;0.27971516028046606
158;0.9366666704416275;0.14091598282684573;0.9099999904632569;0.292086336389184
159;0.9865319873347427;0.05854146708875443;0.9299999833106994;0.24842851459397935
160;0.9866666674613953;0.0506647817324847;0.9199999868869781;0.33547385707497596
161;0.959183676510441;0.11063401741706244;0.8399999916553498;0.48611392341554166
162;0.9766666680574417;0.07987518716836348;0.9399999856948853;0.21531460722908377
163;0.9833333343267441;0.06697973710834049;0.9299999952316285;0.17729693315923215
164;0.9764309778357997;0.061563431421727544;0.9499999940395355;0.144581067332183
165;0.9831649847704955;0.06830349205899043;0.9199999868869781;0.4673795966431499
166;0.9600000023841858;0.10663536804786418;0.9399999916553498;0.2898061032188707
167;0.9663299683368567;0.09561786861711587;0.8699999928474427;0.46435561114922164
168;0.9633333355188369;0.10533916710992344;0.8699999868869781;0.42730093747377396
169;0.9730639746694854;0.09826993812204837;0.9399999976158142;0.22491456726565956
170;0.9766666680574417;0.07879694134171586;0.9699999928474426;0.12266031140461564
171;0.9663299683368567;0.11706448019943153;0.9299999892711639;0.2281869619677309
172;0.9730639746694854;0.09395325198684903;0.8699999928474427;0.4202341414988041
173;0.9633333355188369;0.13643369326600804;0.7699999928474426;0.9221774101257324
174;0.9629629639664081;0.11086708481771627;0.8599999845027924;0.6578964926302433
175;0.9629629657726095;0.0994195550270943;0.8299999952316284;0.8836868800222873
176;0.9562289588379137;0.11967543649458975;0.8899999916553497;0.32205818258225916
177;0.9666666686534882;0.09689733099075966;0.8699999988079071;0.44571719237137586
178;0.9766666680574417;0.08034609779715537;0.8999999940395356;0.41439387975260616
179;0.9764309766316654;0.09184537974487275;0.8199999928474426;0.655932619376108
180;0.9666666686534882;0.102084872382693;0.8599999964237213;0.5662515675649047
181;0.969696971503171;0.09893454062385541;0.75;1.2994789481163025
182;0.9831649841684283;0.07334737424654039;0.8799999952316284;0.4497989721596241
183;0.9633333355188369;0.09148516794666647;0.9299999892711639;0.24579935462679714
184;0.9764309778357997;0.056805864865468306;0.9399999916553498;0.2507305789506063
185;0.9730639752715525;0.07232343488622156;0.9299999952316285;0.2145130591467023
186;0.9733333349227905;0.08145438881765585;0.9099999904632569;0.38071547225117686
187;0.9562289588379137;0.1237460757920876;0.8099999964237213;0.7703512370586395
188;0.9633333355188369;0.08808438369305804;0.899999988079071;0.31556788375601175
189;0.9528619556715994;0.09930424095922846;0.9299999833106994;0.2567116804420948
190;0.969696971503171;0.1357435100324419;0.879999989271164;0.37983221765607594
191;0.9366666704416275;0.20914188055321575;0.8699999928474427;0.41195066962391136
192;0.9562289582358466;0.11467347424383266;0.8799999952316284;0.34654669780284164
193;0.9633333355188369;0.08970290888682939;0.8499999880790711;0.6703864969313145
194;0.9693877569266728;0.10771556369240434;0.9099999964237213;0.28161050404887644
195;0.9700000017881394;0.08530930261476896;0.85;0.6905424686468905
196;0.9500000029802322;0.13176917436067015;0.8999999940395356;0.32317760987207295
197;0.9461279493389707;0.18245798645710404;0.9299999952316285;0.20697722071781754
198;0.9600000023841858;0.10733705363236368;0.9499999940395355;0.16365975637454538
199;0.9730639746694854;0.07384986819751146;0.9099999904632569;0.1895612525055185
200;0.979797981002114;0.08995574389847767;0.8199999928474426;0.43573237330419945
201;0.9700000017881394;0.07621913168113678;0.8299999892711639;0.5745269186794758
202;0.9663299689389239;0.08292426568846396;0.9199999868869781;0.2935937284026295
203;0.9633333355188369;0.11768643612849701;0.9299999952316285;0.3220985990483314
204;0.9693877569266728;0.08747193131035155;0.949999988079071;0.16206768089905382
205;0.9633333355188369;0.10064464658498765;0.9099999904632569;0.34153417982161044
206;0.9666666686534882;0.10636889883026016;0.9099999904632569;0.3162438268773258
207;0.9865319873347427;0.10091928393824609;0.8199999988079071;0.7661727494210936
208;0.9629629651705424;0.13376956971155274;0.9399999916553498;0.17296433427836747
209;0.9733333349227905;0.09220101115643047;0.8999999821186065;0.35590582778677343
210;0.9696969721052382;0.09063549317664119;0.9199999928474426;0.25365761378780005
211;0.979797981002114;0.06495241220626566;0.9399999916553498;0.17914724331349136
212;0.9633333355188369;0.09610218367888593;0.949999988079071;0.17329438794768065
213;0.9800000011920929;0.07794228608254343;0.8099999964237213;0.6544717386364937
214;0.9863945586340768;0.054591647605886875;0.9599999904632568;0.1708727788645774
215;0.9633333355188369;0.07656001410505268;0.9599999904632568;0.09683473012410104
216;0.9730639752715525;0.09815338517026505;0.9299999952316285;0.18349832450039685
217;0.9700000017881394;0.11000443965021986;0.7400000035762787;1.5327172957360744
218;0.969696971503171;0.11653155924498358;0.9099999845027924;0.15001284871250392
219;0.9633333355188369;0.09477515308244619;0.879999989271164;0.4083323013037443
220;0.9730639746694854;0.09007292248266326;0.9299999892711639;0.18712980876443908
221;0.9700000017881394;0.09032128023754922;0.8899999976158142;0.2614774155430496
222;0.9629629657726095;0.12773006462205125;0.8400000035762787;0.9039954138337635
223;0.9733333349227905;0.07880635665496812;0.8999999940395356;0.31552820298820733
224;0.9730639746694854;0.08622690476859318;0.9699999928474426;0.18244440949056298
225;0.9865319873347427;0.043279439707126735;0.9299999892711639;0.18951230267994107
226;0.969696971503171;0.07039329067114834;0.9399999916553498;0.15148012669524177
227;0.9866666674613953;0.05159029345668387;0.899999988079071;0.34550006929785015
228;0.9730639746694854;0.055790041475744935;0.8899999856948853;0.45423448233050295
229;0.9633333355188369;0.08818057487951592;0.899999988079071;0.31963334027677776
230;0.9865319879368099;0.041755132186061916;0.9299999952316285;0.3253795936358074
231;0.9831649841684283;0.06121965205223968;0.9399999916553498;0.26157655122806317
232;0.9600000023841858;0.11087613765703282;0.9099999904632569;0.3002109883353114
233;0.9833333343267441;0.04653257440513699;0.8599999904632568;0.47836936339735986
234;0.989898990501057;0.05521470832113986;0.899999988079071;0.30905212708748875
235;0.979797981002114;0.062196286241147626;0.949999988079071;0.16273237758432516
236;0.9833333343267441;0.05974514673580415;0.9299999892711639;0.23802335523068904
237;0.9730639746694854;0.07839440121409492;0.9199999928474426;0.2142848783172667
238;0.9831649841684283;0.0617016823852089;0.8499999940395355;0.5399345025420189
239;0.9866666674613953;0.04511800778564066;0.8799999952316284;0.5129051310941577
240;0.9730639752715525;0.0714512520188682;0.85;0.4834097189828753
241;0.9663299683368567;0.09401403857874825;0.8399999976158142;0.6776230990886688
242;0.9865319873347427;0.059217198611933246;0.8899999976158142;0.43779499116353693
243;0.9766666680574417;0.05828131600283086;0.9399999916553498;0.20070525990449822
244;0.9633333355188369;0.12161333110998385;0.8399999856948852;0.6158842861652374
245;0.9730639746694854;0.09016946128821189;0.9199999988079071;0.20678833661368118
246;0.9566666692495346;0.14442605768563227;0.8199999868869782;0.899524362385273
247;0.969696971503171;0.06907263195384387;0.7800000011920929;0.9692036166787148
248;0.9494949513011508;0.13330939920081739;0.9099999845027924;0.27544863149523735
249;0.969696971503171;0.09451325509923268;0.8599999904632568;0.45192085690796374
250;0.9833333343267441;0.06757963855052367;0.9599999964237214;0.1335427738726139
251;0.9766666680574417;0.047794896352570504;0.8299999892711639;0.4659067340195179
252;0.9629629651705424;0.07128344480162298;0.9399999856948853;0.18857328412123026
253;0.9730639746694854;0.06562662391948063;0.9299999952316285;0.20446725201327354
254;0.969696971503171;0.09901875845977397;0.9299999892711639;0.23770870643202216
255;0.9800000011920929;0.061576502386014906;0.9399999856948853;0.3011407958343625
256;0.949494952505285;0.13489864011897207;0.899999988079071;0.39707096288911997
257;0.9733333349227905;0.05666839207988232;0.9099999904632569;0.26092201881110666
258;0.979797981002114;0.07616628940373593;0.949999988079071;0.1862720082339365
259;0.9865319861306084;0.042747753743150485;0.8999999821186065;0.40326335181016476
260;0.9797979816041812;0.06271842558106239;0.949999988079071;0.21900025866925715
261;0.9733333349227905;0.07566370608983561;0.8599999904632568;0.4828864984214306
262;0.9633333355188369;0.07667228763457387;0.8899999916553497;0.2929259233176708
263;0.9663299683368567;0.06730456071296669;0.9099999964237213;0.20956377731636167
264;0.9865319879368099;0.054577973905852006;0.8999999821186065;0.3095419555902481
265;0.969696971503171;0.06882875748925296;0.9399999856948853;0.2837229866272537
266;0.9733333349227905;0.05197198263340397;0.8199999928474426;0.6898237888235599
267;0.979797981002114;0.054415421554527124;0.9699999928474426;0.1237022876739502
268;0.9800000011920929;0.06596099580347073;0.8899999856948853;0.5496069423854351
269;0.9766666680574417;0.07338502233142208;0.9499999940395355;0.17765575828962027
270;0.9898989911031242;0.048102304322358146;0.9299999952316285;0.2131921910739038
271;0.979797981002114;0.07234282013939604;0.8899999916553497;0.36158416606485844
272;0.9700000017881394;0.09982048086822033;0.899999988079071;0.330768190510571
273;0.969696971503171;0.11361959960358393;0.95;0.19888391960412263
274;0.9800000011920929;0.062436961499042806;0.8899999856948853;0.3010501032229513
275;0.9727891172681536;0.06807908225906728;0.8499999940395355;0.40986283160746095
276;0.9766666680574417;0.061722572702274194;0.879999989271164;0.3202645668759942
277;0.9733333349227905;0.06172299685276812;0.9099999964237213;0.24584595675114543
278;0.9764309784378669;0.05957219059016988;0.9699999928474426;0.1052222992060706
279;0.9666666686534882;0.0865116529232182;0.9399999916553498;0.2416006400133483
280;0.9831649841684283;0.05888980076314042;0.879999989271164;0.40329868432017973
281;0.9833333343267441;0.044151328518637456;0.8799999952316284;0.4844516821205616
282;0.989898990501057;0.02735751659775181;0.7999999940395355;0.7441190183162689
283;0.9865319873347427;0.03637315864519527;0.9399999976158142;0.21494973373482934
284;0.9764309778357997;0.07070981021535423;0.7199999988079071;1.2928977966308595
285;0.9800000011920929;0.07783376902279997;0.8599999904632568;0.6012144735082984
286;0.9797979816041812;0.057626490020240194;0.8899999976158142;0.28157929370645435
287;0.9733333349227905;0.07513608543813462;0.9499999940395355;0.16632144990435335
288;0.9629629657726095;0.09166473405720252;0.8899999976158142;0.22730047162622213
289;0.969696971503171;0.11453935926082788;0.7600000023841857;1.0741797411814331
290;0.9730639752715525;0.0998159744541603;0.8899999916553497;0.45259179643471725
291;0.9833333343267441;0.06003987236763351;0.9599999964237214;0.16641231644898652
292;0.9831649841684283;0.05960533676922999;0.9099999904632569;0.23660203053732404
293;0.9833333343267441;0.053020121892768654;0.9099999845027924;0.28437220454216006
294;0.9932659936673713;0.03693186445815801;0.9099999904632569;0.3218807283788919
295;0.969696971503171;0.08800895222124051;0.8599999964237213;0.33001984714064747
296;0.9866666674613953;0.052204504050314425;0.8799999952316284;0.42330178756965325
297;0.9730639746694854;0.08237801496770863;0.9299999952316285;0.14808301612501965
298;0.9566666692495346;0.12505480035906658;0.9399999916553498;0.13191993795335294
299;0.9494949513011508;0.11343678992536775;0.7700000047683716;1.2310479994863273
300;0.9865319873347427;0.05350250920581848;0.9399999856948853;0.13338225664920172
301;0.9733333349227905;0.0840521798672853;0.9699999928474426;0.09630296197719872
302;0.9831649847704955;0.04522795861027194;0.9299999952316285;0.14760566423647106
303;0.9700000017881394;0.06032995513669448;0.9499999940395355;0.1205681785242632
304;0.9865319873347427;0.051062004533727154;0.9499999940395355;0.18104499392211437
305;0.9833333343267441;0.06423128621536307;0.9699999928474426;0.15963870091363788
306;0.9730639746694854;0.07037303073336418;0.9099999904632569;0.30799769057048254
307;0.9666666686534882;0.07941330076282611;0.9199999928474426;0.345568363822531
308;0.9730639746694854;0.08234143832221044;0.9499999940395355;0.1539405825547874
309;0.9932659936673713;0.020295000917306454;0.9499999940395355;0.1944856266491115
310;0.9966666668653488;0.02342038381029852;0.9199999868869781;0.2351421063998714
311;0.979797981002114;0.05870174065888142;0.9299999892711639;0.18445580377010629
312;0.979797981002114;0.04195817093083557;0.8800000011920929;0.3306489960290492
313;0.9933333337306977;0.0277537033718545;0.9299999952316285;0.22979509876313386
314;0.9831649841684283;0.06587124489423597;0.9599999964237214;0.09529460575540724
315;0.9831649841684283;0.049073031449892134;0.9199999868869781;0.3072436128742993
316;0.9766666680574417;0.06446469122747658;0.9099999904632569;0.4892655734089203
317;0.979797981002114;0.049917028624666716;0.7899999976158142;1.0003562696278094
318;0.9700000017881394;0.10605524611091824;0.75;1.6580550197511912
319;0.969696971503171;0.13897027183856786;0.8799999952316284;0.3735622737556696
320;0.9831649841684283;0.06966150098249806;0.9299999952316285;0.1656324657611549
321;0.9866666674613953;0.06431879483425292;0.9299999952316285;0.13342076651751994
322;0.9866666674613953;0.04011161060698214;0.8399999916553498;0.51934699350968
323;0.9761904776096344;0.07766868109327482;0.9599999904632568;0.12390114913287106
324;0.9733333349227905;0.05721971818129532;0.9599999904632568;0.09233798708301037
325;0.9833333343267441;0.05957610162149649;0.9299999892711639;0.17884043985977768
326;0.9629629651705424;0.11306155649027928;0.9299999892711639;0.2948385582851188
327;0.9932659936673713;0.018055650647970697;0.9399999916553498;0.1301627374952659
328;0.9900000005960464;0.054049375490285455;0.8299999952316284;0.6326102085411549
329;0.9764309784378669;0.05248642270012307;0.9599999964237214;0.08440264826640487
330;0.9833333343267441;0.06590141024498734;0.9299999833106994;0.25020880037045573
331;0.9932659936673713;0.028324708932272225;0.8899999976158142;0.5381812803447247
332;0.9831649841684283;0.0517959118229243;0.9199999928474426;0.2794234916960704
333;0.9730639752715525;0.07761116398776519;0.8999999940395356;0.38245856201974676
334;0.9800000011920929;0.09525602479407098;0.7799999952316284;1.012584376335144
335;0.9730639746694854;0.10937008667723135;0.8399999916553498;0.6590082496404648
336;0.9866666674613953;0.040640463012096006;0.9599999964237214;0.11497688877861947
337;0.9865319873347427;0.046884622295049604;0.9099999904632569;0.3765905569307506
338;0.9933333337306977;0.024298611111589707;0.9399999856948853;0.2764434093813179
339;0.9865319879368099;0.043584630776413086;0.9599999904632568;0.244597301792237
340;0.9866666674613953;0.026276271064853064;0.9499999940395355;0.216420965983707
341;1.0;0.014168110835298925;0.9599999904632568;0.21229487044620327
342;0.9932659936673713;0.02582865926046677;0.9799999952316284;0.07444996668527892
343;0.9800000011920929;0.07139890404068865;0.8300000011920929;0.6741846777498722
344;0.9764309766316654;0.049262502704596506;0.8299999892711639;0.5033774919807911
345;0.9733333349227905;0.08224325790561124;0.8600000023841858;0.5802895796950907
346;0.9764309778357997;0.07759434420902357;0.8799999833106995;0.5308449216187
347;0.9831649841684283;0.0401766589155416;0.9699999928474426;0.18670195306185633
348;0.9932659936673713;0.034705456500648664;0.9599999904632568;0.17870486043393613
349;0.9833333343267441;0.040355808165622876;0.9099999845027924;0.26958090127445755
350;0.9966329968336857;0.03190711603368835;0.8699999928474427;0.4076916161109693
351;0.979797981002114;0.05767334381858066;0.9599999964237214;0.1227661608136259
352;0.9766666680574417;0.05397827282431535;0.9599999904632568;0.1998556784761604
353;0.9733333349227905;0.06710131274166997;0.9299999892711639;0.2504829504294321
354;0.9831649847704955;0.04564561741044416;0.9399999856948853;0.14729500315152108
355;0.9797979816041812;0.05174875978697644;0.8299999952316284;0.8428168934537098
356;0.9900000005960464;0.029477924150705805;0.879999989271164;0.35430452674627305
357;0.9797979816041812;0.05994138651700691;0.9399999916553498;0.24510612431913614
358;0.9833333343267441;0.08162269132117217;0.9599999904632568;0.13284095686149158
359;0.9897959195837682;0.04034736743571037;0.9199999928474426;0.2172010786831379
360;0.9833333343267441;0.05429745548208302;0.899999988079071;0.34290454544566273
361;0.9733333349227905;0.07707149682955787;0.9299999952316285;0.16896193464635872
362;0.9696969721052382;0.06522613525690629;0.8899999856948853;0.2893999415857252
363;0.9764309778357997;0.07109191294758337;0.879999989271164;0.3251526721462142
364;0.9730639746694854;0.06172232685400899;0.9799999952316284;0.07294367628637702
365;0.9833333343267441;0.036750461121846455;0.9299999892711639;0.14278989681624807
366;0.9866666674613953;0.034493599148117934;0.9399999856948853;0.20006437972187996
367;0.9730639746694854;0.07692984457191249;0.9299999952316285;0.3318551895208657
368;0.9932659936673713;0.04395792405168065;0.9199999868869781;0.3125582206645049
369;0.989898990501057;0.024740015262546197;0.9499999940395355;0.19478598358109595
370;0.9800000011920929;0.06532356353927753;0.8899999916553497;0.46201274008490145
